date, pm25, pm10, o3, no2, so2, co
2021/4/13, , 43, 9, 7, 8, 
2021/4/14, , 46, 11, 5, 8, 
2021/4/15, , 37, 11, 4, 7, 
2021/4/16, , 40, 12, 6, 7, 
2021/4/17, , 42, 11, 6, 6, 
2021/4/18, , 50, 12, 5, 2, 
2021/4/19, , 53, 9, 7, 8, 
2021/4/20, , 72, 11, 5, 5, 
2021/4/21, , 67, 9, 7, 11, 
2021/4/22, , 58, 10, 6, 14, 
2021/4/23, , 66, 12, 1, 1, 
2021/4/24, , 169, 11, 6, 4, 
2021/4/25, , 61, 12, 3, 3, 
2021/4/26, , 65, 12, 5, 4, 
2021/4/27, , 42, 14, 4, 5, 
2021/4/28, , 47, 12, 5, 3, 
2021/4/29, , 35, 13, 3, 1, 
2021/4/30, , 18, 15, 3, 1, 
2021/5/1, , 59, 13, 3, 4, 
2021/5/2, , 259, 13, 2, 2, 
2021/5/3, , 63, 14, 5, 2, 
2021/5/4, , 28, 11, 6, 4, 
2021/5/5, , 53, 11, 5, 2, 
2021/5/6, , 38, 15, 7, 3, 
2021/5/7, , 48, 11, 9, 10, 
2021/5/8, , 42, 12, 9, 5, 
2021/5/9, , 42, 5, 11, 3, 
2021/5/10, , 60, , , , 
2021/5/23, , 33, 8, 7, 6, 
2021/5/24, , 36, 11, 6, 2, 
2021/5/25, , 23, 9, 6, 5, 
2021/5/26, , 25, 8, 6, 2, 
2021/5/27, , 20, , 9, 3, 
2021/5/28, , 43, , 7, 2, 
2021/5/29, , 28, , 7, 2, 
2021/5/30, , 13, , 5, 2, 
2021/5/31, , 2, , 5, 1, 
2021/6/1, , 5, , 4, 2, 
2021/6/2, , 2, , 8, 3, 
2021/6/3, , 3, , 10, 12, 
2021/6/4, , 14, , 4, 15, 
2021/6/5, , 58, , 4, 8, 
2021/6/6, , 73, , 4, 7, 
2021/6/7, , 23, , 6, 16, 
2021/6/8, , 16, , 7, 4, 
2021/6/9, , 29, , 8, 2, 
2021/6/10, , 49, , 6, 2, 
2021/6/11, , 47, , 9, 6, 
2021/6/12, , 51, , 6, 2, 
2021/6/13, , 44, , 9, 4, 
2021/6/14, , 45, , 8, , 
2021/6/15, , 23, , 5, 1, 
2021/6/16, , 29, , 4, , 
2021/6/17, , 36, , 7, 1, 
2021/6/18, , 41, , 8, 1, 
2021/6/19, , 55, , 7, 3, 
2021/6/20, , 60, , 5, , 
2021/6/21, , 64, , 7, 1, 
2021/6/22, , 52, , 8, 3, 
2021/6/23, , 45, , 7, 2, 
2021/6/24, , 67, , 6, 2, 
2021/6/25, , 69, , 6, 3, 
2021/6/26, , 67, , 7, 2, 
2021/6/28, , 60, , 3, 1, 
2021/6/29, , 14, , 4, 1, 
2021/6/30, , 24, , 4, 1, 
2021/1/4, , 31, 9, , 24, 
2021/1/5, , 67, 7, , 14, 
2021/1/6, , 44, 6, , 30, 
2021/1/7, , 59, 7, , 23, 
2021/1/8, , 49, 4, , 31, 
2021/1/9, , 67, 3, , 32, 
2021/1/10, , 70, 1, , 42, 
2021/1/11, , 80, 4, , 35, 
2021/1/12, , 74, 6, , 10, 
2021/1/13, , 37, 6, , 15, 
2021/1/14, , 47, 3, , 23, 
2021/1/15, , 62, 4, , 43, 
2021/1/16, , 81, 5, , 40, 
2021/1/17, , 77, 1, , 35, 
2021/1/18, , 75, 4, , 16, 
2021/1/19, , 54, , , 39, 
2021/1/20, , 88, 1, , 37, 
2021/1/21, , 89, 5, , 15, 
2021/1/22, , 51, 5, , 11, 
2021/1/23, , 42, 5, , 14, 
2021/1/24, , 45, 6, , 10, 
2021/1/25, , 51, 5, , 24, 
2021/1/26, , 62, 5, , 32, 
2021/1/27, , 65, 2, , 40, 
2021/1/28, , 79, 6, , 30, 
2021/1/29, , 72, 3, , 34, 
2021/1/30, , 73, 7, , 17, 
2021/1/31, , 50, 6, , 13, 
2021/2/1, , 37, 2, , 38, 
2021/2/2, , 81, 5, , 20, 
2021/2/3, , 60, 2, , 32, 
2021/2/4, , 87, 5, , 25, 
2021/2/5, , 68, 6, , 8, 
2021/2/6, , 31, 4, , 12, 
2021/2/7, , 56, 1, , 20, 
2021/2/8, , 68, , , 17, 
2021/2/9, , 62, 4, 11, 12, 
2021/2/10, , 36, 9, , 15, 
2021/2/11, , 49, 11, , 10, 
2021/2/12, , 41, 9, 6, 10, 
2021/2/13, , 30, 10, 5, 14, 
2021/2/14, , 40, 10, 6, 17, 
2021/2/15, , 63, 9, 6, 14, 
2021/2/16, , 51, 5, 11, 30, 
2021/2/17, , 57, 5, 12, 26, 
2021/2/18, , 64, 8, 7, 16, 
2021/2/19, , 48, 4, 11, 23, 
2021/2/20, , 67, 11, 4, 7, 
2021/2/21, , 36, 8, 6, 16, 
2021/2/22, , 41, 6, 7, 12, 
2021/2/23, , 46, 6, 8, 11, 
2021/2/24, , 54, 6, 9, 11, 
2021/2/25, , 59, 11, 6, 7, 
2021/2/26, , 110, 9, 6, 9, 
2021/2/27, , 46, 8, 6, 13, 
2021/2/28, , 44, 8, 6, 6, 
2021/3/1, , 55, 5, 10, 12, 
2021/3/2, , 64, 4, 11, 18, 
2021/3/3, , 73, 9, 7, 7, 
2021/3/4, , 38, 7, 8, 9, 
2021/3/5, , 38, 7, 8, 12, 
2021/3/6, , 47, 7, 7, 9, 
2021/3/7, , 50, 6, 8, 12, 
2021/3/8, , 56, 8, 7, 6, 
2021/3/9, , 44, 7, 9, 8, 
2021/3/10, , 58, 7, 7, 5, 
2021/3/11, , 48, 9, 7, 4, 
2021/3/12, , 64, 8, 8, 4, 
2021/3/13, , 69, 13, 7, 14, 
2021/3/14, , 143, 13, 6, 12, 
2021/3/15, , 53, 8, 7, 7, 
2021/3/16, , 60, 10, 4, 5, 
2021/3/17, , 53, 11, 3, 4, 
2021/3/18, , 125, 12, 5, 3, 
2021/3/19, , 35, 11, 5, 11, 
2021/3/20, , 46, 8, 7, 17, 
2021/3/21, , 62, 6, 11, 15, 
2021/3/22, , 79, 7, 11, 12, 
2021/3/23, , 75, 7, 8, 8, 
2021/3/24, , 72, 10, 5, 5, 
2021/3/25, , 87, 9, 8, 8, 
2021/3/26, , 60, 11, 4, 7, 
2021/3/27, , 125, 11, 6, 12, 
2021/3/28, , 52, 8, 7, 10, 
2021/3/29, , 129, 10, 7, 9, 
2021/3/30, , 70, 8, 7, 8, 
2021/3/31, , 71, 8, 6, 5, 
2020/10/1, , 23, 7, , 2, 
2020/10/2, , 44, 9, , 1, 
2020/10/3, , 36, 5, , 3, 
2020/10/4, , 49, 6, , 4, 
2020/10/5, , 56, 7, , 1, 
2020/10/6, , 57, 7, , 2, 
2020/10/7, , 51, 16, , 2, 
2020/10/8, , 99, 9, , 1, 
2020/10/9, , 48, 8, , 2, 
2020/10/10, , 60, 5, , 8, 
2020/10/11, , 62, 7, , 2, 
2020/10/12, , 61, 6, , 3, 
2020/10/13, , 60, 7, , 4, 
2020/10/14, , 64, 7, , 4, 
2020/10/15, , 75, 4, , 5, 
2020/10/16, , 73, 5, , 7, 
2020/10/17, , 71, 6, , 3, 
2020/10/18, , 70, 4, , 3, 
2020/10/19, , 78, 8, , 1, 
2020/10/20, , 81, 7, , 3, 
2020/10/21, , 61, 5, , 4, 
2020/10/22, , 72, 4, , 3, 
2020/10/23, , 71, 4, , 2, 
2020/10/24, , 71, 6, , 3, 
2020/10/25, , 68, 7, , 5, 
2020/10/26, , 59, 5, , 10, 
2020/10/27, , 80, 4, , 6, 
2020/10/28, , 78, 4, , 8, 
2020/10/29, , 80, 5, , 7, 
2020/10/30, , 83, 7, , 3, 
2020/10/31, , 32, 6, , 4, 
2020/11/1, , 46, 4, , 7, 
2020/11/2, , 49, 4, , 5, 
2020/11/3, , 54, 2, , 7, 
2020/11/4, , 74, 8, , 7, 
2020/11/5, , 65, 8, , 9, 
2020/11/6, , 62, 9, , 3, 
2020/11/7, , 43, 4, , 7, 
2020/11/8, , 59, 2, , 6, 
2020/11/9, , 71, 4, , 3, 
2020/11/10, , 64, 6, , 6, 
2020/11/11, , 85, 5, , 2, 
2020/11/12, , 65, 5, , 5, 
2020/11/13, , 62, 4, , 7, 
2020/11/14, , 54, 7, , 3, 
2020/11/15, , 52, 9, , 4, 
2020/11/16, , 45, 5, , 3, 
2020/11/17, , 46, 9, , 3, 
2020/11/18, , 42, 11, , , 
2020/11/19, , 43, 7, , 2, 
2020/11/20, , 33, 6, , 8, 
2020/11/21, , 53, 4, , 18, 
2020/11/22, , 56, 3, , 20, 
2020/11/23, , 62, 1, , 16, 
2020/11/24, , 67, 3, , 9, 
2020/11/25, , 44, 6, , 5, 
2020/11/26, , 38, 5, , 2, 
2020/11/27, , 27, 5, , 7, 
2020/12/3, , 25, 3, , 28, 
2020/12/4, , 69, 4, , 20, 
2020/12/5, , 65, 4, , 18, 
2020/12/6, , 43, 3, , 32, 
2020/12/7, , 74, 4, , 23, 
2020/12/8, , 59, 1, , 48, 
2020/12/9, , 86, 4, , 34, 
2020/12/14, , 60, 1, , 23, 
2020/12/15, , 68, 1, , 32, 
2020/12/16, , 76, 2, , 22, 
2020/12/17, , 71, 3, , 20, 
2020/12/18, , 59, 2, , 25, 
2020/12/19, , 73, 3, , 23, 
2020/12/20, , 60, 3, , 29, 
2020/12/21, , 65, 4, , 29, 
2020/12/22, , 64, 6, , 14, 
2020/12/23, , 43, 1, , 24, 
2020/12/24, , 65, 2, , 26, 
2020/12/25, , 70, 1, , 32, 
2020/12/26, , 73, 5, , 17, 
2020/12/27, , 52, 7, , 6, 
2020/12/28, , 26, 6, , 15, 
2020/12/29, , 42, 7, , 17, 
2020/12/30, , 45, 4, , 19, 
2020/12/31, , 54, 5, , 23, 
2021/1/1, , 59, 6, , 16, 
2021/1/2, , 38, 5, , 18, 
2021/1/3, , 56, 5, , 31, 
2020/7/1, , 160, 15, , 1, 
2020/7/2, , 81, 11, , 1, 
2020/7/3, , 118, 12, , 1, 
2020/7/4, , 47, 15, , 1, 
2020/7/5, , 48, 12, , 1, 
2020/7/6, , 45, 17, , , 
2020/7/7, , 52, 12, , , 
2020/7/8, , 54, 15, , , 
2020/7/9, , 38, 8, , , 
2020/7/10, , 13, 8, , , 
2020/7/11, , 20, 10, , , 
2020/7/12, , 27, 11, , 1, 
2020/7/13, , 25, 12, , , 
2020/7/14, , 24, 15, , , 
2020/7/15, , 24, 9, , , 
2020/7/16, , 26, 12, , , 
2020/7/17, , 18, 12, , 1, 
2020/7/18, , 33, 12, , , 
2020/7/19, , 33, 8, , 2, 
2020/7/20, , 49, 15, , 1, 
2020/7/21, , 37, 24, , , 
2020/7/22, , 4, 22, , 1, 
2020/7/23, , 3, 11, , 4, 
2020/7/24, , 4, 6, , 1, 
2020/7/25, , 4, 8, , 1, 
2020/7/26, , 2, 11, , 1, 
2020/7/27, , 3, 12, , , 
2020/7/28, , 4, 14, , 1, 
2020/7/29, , 3, 11, , 1, 
2020/7/30, , 4, 15, , , 
2020/7/31, , 3, 17, , , 
2020/8/1, , 3, 6, , , 
2020/8/2, , 3, 5, , , 
2020/8/3, , 3, 5, , 3, 
2020/8/4, , 4, 9, , 1, 
2020/8/5, , 5, 15, , 1, 
2020/8/6, , 36, 10, , 1, 
2020/8/7, , 44, 10, , 1, 
2020/8/8, , 47, 9, , , 
2020/8/9, , 36, 11, , , 
2020/8/10, , 42, 13, , 1, 
2020/8/11, , 56, 9, , , 
2020/8/12, , 49, 10, , 1, 
2020/8/13, , 28, 11, , 1, 
2020/8/14, , 43, 9, , 2, 
2020/8/15, , 53, 7, , 1, 
2020/8/16, , 25, 7, , , 
2020/8/17, , 26, 8, , 4, 
2020/8/18, , 44, 13, , , 
2020/8/19, , 56, 14, , , 
2020/8/20, , 33, 12, , 1, 
2020/8/21, , 52, 8, , 3, 
2020/8/22, , 53, 11, , 3, 
2020/8/23, , 54, 10, , 2, 
2020/8/24, , 58, 11, , 1, 
2020/8/25, , 33, 9, , , 
2020/8/26, , 38, 11, , , 
2020/8/27, , 25, 7, , , 
2020/8/28, , 30, 7, , , 
2020/8/29, , 34, 6, , , 
2020/8/30, , 25, 5, , 1, 
2020/8/31, , 21, 9, , 1, 
2020/9/1, , 38, 7, , 3, 
2020/9/2, , 47, 6, , 1, 
2020/9/3, , 50, 7, , 2, 
2020/9/4, , 53, 9, , 1, 
2020/9/5, , 48, 11, , , 
2020/9/6, , 29, 8, , , 
2020/9/7, , 35, 8, , , 
2020/9/8, , 43, 11, , , 
2020/9/9, , 40, 18, , , 
2020/9/10, , 61, 18, , , 
2020/9/11, , 168, 19, , , 
2020/9/12, , 85, 10, , , 
2020/9/13, , 28, 6, , , 
2020/9/14, , 22, 6, , , 
2020/9/15, , 20, 5, , 1, 
2020/9/16, , 46, 7, , 2, 
2020/9/17, , 53, 6, , 3, 
2020/9/18, , 57, 7, , 1, 
2020/9/19, , 61, 11, , 1, 
2020/9/20, , 53, 5, , 4, 
2020/9/21, , 61, 8, , 1, 
2020/9/22, , 67, 6, , 1, 
2020/9/23, , 71, 8, , 1, 
2020/9/24, , 57, 12, , 1, 
2020/9/25, , 81, 6, , 6, 
2020/9/26, , 60, 6, , 3, 
2020/9/27, , 60, 7, , 2, 
2020/9/28, , 54, 7, , 2, 
2020/9/29, , 63, 6, , 1, 
2020/9/30, , 30, 8, , 1, 
2020/4/1, , 56, 6, , 10, 
2020/4/2, , 56, 7, , 4, 
2020/4/3, , 55, 8, , 6, 
2020/4/4, , 56, 9, , 5, 
2020/4/5, , 49, 13, , 2, 
2020/4/6, , 87, 13, , , 
2020/4/7, , 81, 7, , 3, 
2020/4/8, , 59, 8, , 4, 
2020/4/9, , 52, 8, , 3, 
2020/4/10, , 67, 14, , , 
2020/4/11, , 57, 12, , , 
2020/4/12, , 61, 8, , 5, 
2020/4/13, , 71, 10, , 1, 
2020/4/14, , 56, 9, , 2, 
2020/4/15, , 42, 8, , 4, 
2020/4/16, , 56, 11, , 1, 
2020/4/17, , 63, 11, , 3, 
2020/4/18, , 61, 12, , , 
2020/4/19, , 54, 10, , 5, 
2020/4/20, , 51, 10, , 8, 
2020/4/21, , 48, 10, , 2, 
2020/4/22, , 43, 8, , 7, 
2020/4/23, , 67, 13, , 12, 
2020/4/24, , 101, 13, , 2, 
2020/4/25, , 57, 11, , 3, 
2020/4/26, , 61, 10, , 4, 
2020/4/27, , 73, 11, , 4, 
2020/4/28, , 75, 10, , 4, 
2020/4/29, , 79, 10, , 2, 
2020/4/30, , 74, 10, , 10, 
2020/5/1, , 87, 8, , 1, 
2020/5/2, , 41, 10, , 4, 
2020/5/3, , 57, 10, , 4, 
2020/5/4, , 62, 13, , , 
2020/5/5, , 71, 10, , 2, 
2020/5/6, , 78, 11, , 1, 
2020/5/7, , 36, 9, , 3, 
2020/5/8, , 69, 10, , 1, 
2020/5/9, , 46, 10, , 1, 
2020/5/10, , 31, 15, , 2, 
2020/5/11, , 90, 9, , 6, 
2020/5/12, , 49, 11, , 7, 
2020/5/13, , 60, 12, , 3, 
2020/5/14, , 67, 9, , , 
2020/5/15, , 93, 9, , , 
2020/5/16, , 45, 9, , 1, 
2020/5/17, , 35, 10, , 2, 
2020/5/18, , 55, 11, , 2, 
2020/5/19, , 57, 6, , 2, 
2020/5/20, , 45, 8, , , 
2020/5/21, , 17, 8, , 1, 
2020/5/22, , 19, 10, , 2, 
2020/5/23, , 32, 12, , 1, 
2020/5/24, , 46, 12, , , 
2020/5/25, , 33, 11, , 1, 
2020/5/26, , 55, 10, , 2, 
2020/5/27, , 60, 8, , 1, 
2020/5/28, , 73, 4, , 1, 
2020/5/29, , 20, 9, , , 
2020/5/30, , 18, 8, , 2, 
2020/5/31, , 34, 9, , 2, 
2020/6/1, , 47, 12, , 1, 
2020/6/2, , 49, 9, , 6, 
2020/6/3, , 50, 10, , 2, 
2020/6/4, , 58, 12, , 1, 
2020/6/5, , 56, 11, , 2, 
2020/6/6, , 59, 13, , , 
2020/6/7, , 43, 8, , 1, 
2020/6/8, , 42, 9, , 3, 
2020/6/9, , 41, 11, , 2, 
2020/6/10, , 53, 10, , 1, 
2020/6/11, , 41, 9, , 1, 
2020/6/12, , 38, 13, , , 
2020/6/13, , 36, 11, , 2, 
2020/6/14, , 57, 14, , 1, 
2020/6/15, , 82, 16, , 1, 
2020/6/16, , 119, 13, , 1, 
2020/6/17, , 143, 11, , , 
2020/6/18, , 67, 14, , 2, 
2020/6/19, , 113, 12, , 4, 
2020/6/20, , 137, 6, , 2, 
2020/6/21, , 59, 10, , , 
2020/6/22, , 87, 16, , , 
2020/6/23, , 115, 12, , , 
2020/6/24, , 86, 9, , 1, 
2020/6/25, , 124, 13, , 1, 
2020/6/26, , 116, 15, , 3, 
2020/6/27, , 89, 14, , 1, 
2020/6/28, , 68, 12, , , 
2020/6/29, , 82, 15, , , 
2020/6/30, , 113, 11, , 1, 
2020/1/1, , 59, , , 12, 
2020/1/2, , 62, , , 11, 
2020/1/3, , 68, , , 7, 
2020/1/4, , 43, , , 8, 
2020/1/5, , 43, , , 6, 
2020/1/6, , 53, , , 5, 
2020/1/7, , 46, , , 3, 
2020/1/8, , 34, , , 5, 
2020/1/9, , 44, , , 6, 
2020/1/10, , 52, , , 5, 
2020/1/11, , 52, , , 12, 
2020/1/12, , 72, , , 9, 
2020/1/13, , 60, 1, , 11, 
2020/1/14, , 62, 2, , 11, 
2020/1/15, , 59, 4, , 11, 
2020/1/16, , 50, 2, , 12, 
2020/1/17, , 66, 3, , 13, 
2020/1/18, , 78, 4, , 13, 
2020/1/19, , 70, 5, , 4, 
2020/1/20, , 37, 1, , 10, 
2020/1/21, , 72, 4, , 11, 
2020/1/22, , 57, 3, , 10, 
2020/1/23, , 71, 4, , 8, 
2020/1/24, , 54, 6, , 7, 
2020/1/25, , 52, 8, , 3, 
2020/1/26, , 38, 7, , 4, 
2020/1/27, , 48, 9, , 5, 
2020/1/28, , 45, 9, , 3, 
2020/1/29, , 25, 7, , 7, 
2020/1/30, , 43, 5, , 5, 
2020/1/31, , 45, 6, , 6, 
2020/2/1, , 50, 6, , 9, 
2020/2/2, , 56, 5, , 9, 
2020/2/3, , 58, 6, , 7, 
2020/2/4, , 59, 7, , 5, 
2020/2/5, , 41, 2, , 9, 
2020/2/6, , 73, 2, , 10, 
2020/2/7, , 77, 3, , 10, 
2020/2/8, , 69, 4, , 10, 
2020/2/9, , 69, 6, , 8, 
2020/2/10, , 61, 3, , 8, 
2020/2/11, , 65, 9, , 6, 
2020/2/12, , 50, 11, , 1, 
2020/2/13, , 34, 8, , 3, 
2020/2/14, , 31, 5, , 7, 
2020/2/15, , 59, 5, , 11, 
2020/2/16, , 64, 4, , 11, 
2020/2/17, , 65, 4, , 12, 
2020/2/18, , 71, 8, , 7, 
2020/2/19, , 46, 9, , 6, 
2020/2/20, , 31, 7, , 3, 
2020/2/21, , 38, 7, , 8, 
2020/2/22, , 45, 7, , 15, 
2020/2/23, , 64, 9, , 9, 
2020/2/24, , 39, 11, , 3, 
2020/2/25, , 18, 11, , 3, 
2020/2/26, , 24, 9, , 3, 
2020/2/27, , 30, 9, , 2, 
2020/2/28, , 35, 9, , 6, 
2020/2/29, , 41, 7, , 5, 
2020/3/1, , 42, 9, , 2, 
2020/3/2, , 22, 6, , 4, 
2020/3/3, , 27, 9, , 5, 
2020/3/4, , 38, 8, , 5, 
2020/3/5, , 34, 8, , 6, 
2020/3/6, , 48, 8, , 8, 
2020/3/7, , 49, 9, , 4, 
2020/3/8, , 33, 8, , 4, 
2020/3/9, , 45, 9, , 6, 
2020/3/10, , 35, 9, , 7, 
2020/3/11, , 47, 8, , 3, 
2020/3/12, , 37, 8, , 6, 
2020/3/13, , 49, 10, , 11, 
2020/3/14, , 56, 9, , 7, 
2020/3/15, , 43, 9, , 4, 
2020/3/16, , 40, 8, , 7, 
2020/3/17, , 57, 10, , 4, 
2020/3/18, , 41, 8, , 4, 
2020/3/19, , 29, 8, , 5, 
2020/3/20, , 32, 8, , 6, 
2020/3/21, , 37, 9, , 4, 
2020/3/22, , 41, 7, , 3, 
2020/3/23, , 43, 10, , 5, 
2020/3/24, , 69, 10, , 1, 
2020/3/25, , 42, , , , 
2019/10/1, , 18, 4, , , 
2019/10/2, , 33, 6, , , 
2019/10/3, , 22, 5, , 4, 
2019/10/4, , 50, 8, , 1, 
2019/10/5, , 75, 8, , 5, 
2019/10/6, , 76, 11, , 2, 
2019/10/7, , 57, 8, , 2, 
2019/10/8, , 78, 9, , 2, 
2019/10/9, , 85, 10, , 3, 
2019/10/10, , 48, 7, , 4, 
2019/10/11, , 53, 9, , 2, 
2019/10/12, , 58, 8, , 2, 
2019/10/13, , 59, 7, , 3, 
2019/10/14, , 84, 5, , 4, 
2019/10/15, , 97, 9, , 2, 
2019/10/16, , 90, 8, , 2, 
2019/10/17, , 77, 9, , 2, 
2019/10/18, , 84, 10, , 2, 
2019/10/19, , 68, 8, , 1, 
2019/10/20, , 34, 5, , 2, 
2019/10/21, , 70, 4, , 4, 
2019/10/22, , 66, 8, , 1, 
2019/10/23, , 39, 6, , 2, 
2019/10/24, , 65, 5, , 3, 
2019/10/25, , 85, 7, , 11, 
2019/10/26, , 94, 8, , 4, 
2019/10/27, , 75, 6, , 3, 
2019/10/28, , 62, 6, , 5, 
2019/10/29, , 86, 5, , 6, 
2019/10/30, , 86, 4, , 4, 
2019/10/31, , 79, 5, , 3, 
2019/11/1, , 83, 4, , 3, 
2019/11/2, , 88, 6, , 1, 
2019/11/3, , 68, 9, , 2, 
2019/11/4, , 63, 6, , 3, 
2019/11/5, , 72, 9, , 3, 
2019/11/6, , 61, 4, , 4, 
2019/11/7, , 65, 5, , 4, 
2019/11/8, , 56, 8, , 2, 
2019/11/9, , 50, 8, , 3, 
2019/11/10, , 26, 3, , 2, 
2019/11/14, , 57, 7, , 5, 
2019/11/15, , 32, 9, , 3, 
2019/11/16, , 41, 11, , 2, 
2019/11/17, , 32, 6, , 7, 
2019/11/18, , 56, 6, , 6, 
2019/11/19, , 46, 7, , 6, 
2019/11/20, , 47, 7, , 4, 
2019/11/21, , 42, 6, , 3, 
2019/11/22, , 43, 4, , 6, 
2019/11/23, , 63, 5, , 10, 
2019/11/24, , 64, 5, , 8, 
2019/11/25, , 60, 5, , 8, 
2019/11/26, , 68, 6, , 5, 
2019/11/27, , 54, 6, , 5, 
2019/11/28, , 52, 6, , 5, 
2019/11/29, , 35, 8, , 6, 
2019/11/30, , 43, 7, , 8, 
2019/12/1, , 30, 8, , 12, 
2019/12/2, , 34, 8, , 7, 
2019/12/3, , 50, 2, , 14, 
2019/12/4, , 82, 7, , 4, 
2019/12/5, , 56, 3, , 6, 
2019/12/6, , 65, 6, , 5, 
2019/12/8, , 77, 3, , 9, 
2019/12/10, , 23, 2, , 6, 
2019/12/11, , 45, , , 10, 
2019/12/12, , 70, , , 12, 
2019/12/13, , 75, , , 6, 
2019/12/14, , 45, , , 8, 
2019/12/15, , 60, , , 16, 
2019/12/16, , 48, , , 5, 
2019/12/17, , 55, , , 15, 
2019/12/18, , 80, , , 11, 
2019/12/19, , 72, , , 12, 
2019/12/20, , 76, , , 7, 
2019/12/21, , 64, , , 8, 
2019/12/22, , 69, , , 6, 
2019/12/23, , 58, , , 5, 
2019/12/24, , 35, , , 7, 
2019/12/25, , 58, , , 10, 
2019/12/26, , 66, , , 10, 
2019/12/27, , 57, , , 8, 
2019/12/28, , 43, , , 5, 
2019/12/29, , 29, , , , 
2019/7/1, , 32, 17, , 1, 
2019/7/2, , 28, 21, , 1, 
2019/7/3, , 13, 20, , 1, 
2019/7/4, , 16, 13, , 1, 
2019/7/5, , 14, 21, , 1, 
2019/7/6, , 20, 14, , 2, 
2019/7/7, , 18, 17, , 1, 
2019/7/8, , 12, 18, , 2, 
2019/7/9, , 19, 16, , 1, 
2019/7/10, , 22, 19, , 1, 
2019/7/11, , 12, 19, , 1, 
2019/7/12, , 8, 17, , 1, 
2019/7/13, , 14, 20, , 1, 
2019/7/14, , 15, 24, , 1, 
2019/7/15, , 16, 17, , 1, 
2019/7/16, , 14, 20, , 1, 
2019/7/17, , 11, 11, , 1, 
2019/7/18, , 15, 8, , 1, 
2019/7/19, , 12, 17, , 1, 
2019/7/20, , 6, 21, , 1, 
2019/7/21, , 11, 16, , 1, 
2019/7/22, , 7, 5, , 1, 
2019/7/23, , 8, 8, , 1, 
2019/7/24, , 10, 21, , , 
2019/7/25, , 9, 18, , , 
2019/7/26, , 9, 22, , , 
2019/7/27, , 14, 16, , , 
2019/7/28, , 6, 6, , , 
2019/7/29, , 9, 5, , , 
2019/7/30, , 15, 10, , 2, 
2019/7/31, , 64, 14, , 2, 
2019/8/1, , 72, 13, , , 
2019/8/2, , 74, 15, , , 
2019/8/3, , 71, 15, , 2, 
2019/8/4, , 71, 10, , 1, 
2019/8/5, , 34, 4, , 1, 
2019/8/6, , 18, 15, , , 
2019/8/7, , 20, 9, , , 
2019/8/8, , 52, 7, , 1, 
2019/8/9, , 15, 9, , 1, 
2019/8/10, , 35, 18, , 1, 
2019/8/11, , 55, 13, , , 
2019/8/12, , 22, 10, , 1, 
2019/8/13, , 36, 11, , 1, 
2019/8/14, , 40, 11, , , 
2019/8/15, , 24, 8, , 2, 
2019/8/16, , 35, 2, , 1, 
2019/8/17, , 56, , , , 
2019/8/18, , 27, , , , 
2019/8/19, , 33, , , , 
2019/8/20, , 35, , , 2, 
2019/8/21, , 56, , , 1, 
2019/8/22, , 59, , , 1, 
2019/8/23, , 43, , , , 
2019/8/24, , 25, , , 1, 
2019/8/25, , 49, , , 1, 
2019/8/26, , 46, , , , 
2019/8/27, , 46, , , 3, 
2019/8/28, , 44, 6, , 4, 
2019/8/29, , 71, 9, , 3, 
2019/8/30, , 77, 11, , 1, 
2019/8/31, , 77, 12, , 1, 
2019/9/1, , 79, 7, , 2, 
2019/9/2, , 93, 21, , , 
2019/9/3, , 77, 23, , 1, 
2019/9/4, , 78, 8, , 2, 
2019/9/5, , 69, 10, , 1, 
2019/9/6, , 52, 9, , 1, 
2019/9/7, , 25, 10, , 1, 
2019/9/8, , 31, 10, , 1, 
2019/9/9, , 37, 12, , 1, 
2019/9/10, , 59, 24, , , 
2019/9/11, , 72, 22, , , 
2019/9/12, , 33, 8, , 2, 
2019/9/13, , 43, 8, , 5, 
2019/9/14, , 66, 10, , 2, 
2019/9/15, , 40, 8, , 4, 
2019/9/16, , 81, 11, , 1, 
2019/9/17, , 51, 9, , 1, 
2019/9/18, , 77, 6, , 2, 
2019/9/19, , 83, 6, , 2, 
2019/9/20, , 78, , , , 
2019/9/23, , 62, 10, , 1, 
2019/9/24, , 123, 9, , 1, 
2019/9/25, , 100, 12, , 1, 
2019/9/26, , 100, 12, , 2, 
2019/9/27, , 92, 14, , , 
2019/9/28, , 25, 15, , , 
2019/9/29, , 6, 13, , , 
2019/9/30, , 4, 6, , , 
2019/4/1, , 63, 13, , 5, 
2019/4/2, , 65, 16, , 8, 
2019/4/3, , 115, 18, , 9, 
2019/4/4, , 30, 20, , 5, 
2019/4/5, , 50, 17, , 4, 
2019/4/6, , 21, 15, , 3, 
2019/4/7, , 10, 16, , 2, 
2019/4/8, , 13, 11, , 3, 
2019/4/9, , 11, 16, , 2, 
2019/4/10, , 12, 15, , 4, 
2019/4/11, , 42, 15, , 5, 
2019/4/12, , 50, 14, , 6, 
2019/4/13, , 22, 12, , 7, 
2019/4/14, , 30, 17, , 5, 
2019/4/15, , 27, 18, , 2, 
2019/4/16, , 19, 18, , 1, 
2019/4/17, , 17, 19, , 1, 
2019/4/18, , 16, 20, , 2, 
2019/4/19, , 58, 20, , 2, 
2019/4/20, , 15, 17, , 2, 
2019/4/21, , 24, 18, , 2, 
2019/4/22, , 19, 20, , 1, 
