date, pm25, pm10, o3, no2, so2, co
2020/5/13, 59, 58, 16, , 2, 
2020/5/14, 66, 76, 16, , 5, 
2020/5/15, 60, 99, 12, , 2, 
2020/5/16, 33, 44, 13, , 1, 
2020/5/17, 34, 44, 10, , 2, 
2020/5/18, 52, 51, 12, , 3, 
2020/5/19, 54, 50, 10, , 4, 
2020/5/20, 51, 48, 6, , 3, 
2020/5/21, 41, 35, 9, , 2, 
2020/5/22, 24, 40, 9, , 2, 
2020/5/23, 32, 38, 10, , 2, 
2020/5/24, 50, 52, 13, , 1, 
2020/5/25, 46, 43, 13, , , 
2020/5/26, 59, 52, 11, , , 
2020/5/27, 60, 57, 16, , , 
2020/5/28, 40, 69, 8, , , 
2020/5/29, 23, 16, 4, , , 
2020/5/30, 31, 34, 12, , , 
2020/5/31, 48, 38, 11, , , 
2020/6/1, 42, 52, 17, , , 
2020/6/2, 36, 57, 15, , , 
2020/6/3, 46, 47, 12, , , 
2020/6/4, 51, 54, 10, , , 
2020/6/5, 49, 59, 15, , , 
2020/6/6, 44, 59, 15, , , 
2020/6/7, 32, 54, 13, , , 
2020/6/8, 77, 42, 10, , , 
2020/6/9, 73, 39, 13, , , 
2020/6/10, 58, 47, 14, , , 
2020/6/11, 52, 42, 10, 7, , 
2020/6/12, 34, 38, 16, 6, 2, 
2020/6/13, 37, 42, 2, 7, 1, 
2020/6/14, 53, 55, , 7, 3, 
2020/6/15, 46, 62, , 9, , 
2020/6/16, 54, 83, , 6, 2, 
2020/6/17, 66, 117, , 7, 1, 
2020/6/18, 59, 90, , 7, 1, 
2020/6/19, 76, 101, , 6, 1, 
2020/6/20, 57, 189, , 4, 1, 
2020/6/21, 38, 51, , 6, , 
2020/6/22, 40, 73, , 6, , 
2020/6/23, 63, 50, , 7, , 
2020/6/24, 37, 25, , 7, , 
2020/6/25, 36, 26, , 8, , 
2020/6/26, 77, 44, , 7, , 
2020/6/27, 50, 63, , 7, , 
2020/6/28, 60, 52, , 7, , 
2020/6/29, 51, 49, 11, 7, 1, 
2020/6/30, 73, 74, 5, 6, 1, 
2020/1/1, 246, 116, , , 46, 
2020/1/2, 297, 129, , , 50, 
2020/1/3, 314, 106, 2, , 43, 
2020/1/4, 299, 81, 8, , 30, 
2020/1/5, 138, 94, 3, , 34, 
2020/1/6, 221, 105, 2, , 39, 
2020/1/7, 256, 99, 3, , 38, 
2020/1/8, 232, 88, 4, , 32, 
2020/1/9, 181, 95, 5, , 35, 
2020/1/10, 210, 92, 4, , 35, 
2020/1/11, 216, 143, 1, , 50, 
2020/1/12, 277, 123, 3, , 45, 
2020/1/13, 273, 141, 1, , 53, 
2020/1/14, 277, 160, 1, , 50, 
2020/1/15, 258, 118, 2, , 41, 
2020/1/16, 262, 125, , , 50, 
2020/1/17, 249, 134, 3, , 47, 
2020/1/18, 270, 85, 7, , 28, 
2020/1/19, 157, 82, 2, , 33, 
2020/1/20, 184, 123, 1, , 51, 
2020/1/21, 272, 112, 3, , 42, 
2020/1/22, 238, 86, 4, , 31, 
2020/1/23, 222, 105, 1, , 44, 
2020/1/24, 270, 99, 3, , 42, 
2020/1/25, 225, 131, 3, , 43, 
2020/1/26, 289, 108, 4, , 43, 
2020/1/27, 251, 98, 5, , 38, 
2020/1/28, 199, 53, 10, , 23, 
2020/1/29, 76, 85, 4, , 30, 
2020/1/30, 157, 80, 10, , 24, 
2020/1/31, 133, 79, 8, , 19, 
2020/2/1, 149, 85, 7, , 22, 
2020/2/2, 161, 91, 8, , 30, 
2020/2/3, 167, 91, 8, , 25, 
2020/2/4, 171, 90, 5, , 28, 
2020/2/5, 152, 112, 2, , 39, 
2020/2/6, 243, 97, 4, , 32, 
2020/2/7, 217, 104, 4, , 31, 
2020/2/8, 226, 88, 5, , 26, 
2020/2/9, 201, 95, 4, , 27, 
2020/2/10, 203, 109, 3, , 31, 
2020/2/11, 211, 67, 13, , 22, 
2020/2/12, 119, 26, 17, , 4, 
2020/2/13, 45, 66, 11, , 13, 
2020/2/14, 127, 92, 7, , 33, 
2020/2/15, 174, , 5, , 41, 
2020/2/16, 216, , 4, , 38, 
2020/2/17, 245, , 4, , 30, 
2020/2/18, 203, , 8, , 23, 
2020/2/19, 169, , 16, , 12, 
2020/2/20, 65, 81, 13, , 10, 
2020/2/21, 103, 78, 6, , 24, 
2020/2/27, 83, 58, 13, , 13, 
2020/2/28, 114, 68, 14, , 15, 
2020/2/29, 130, 63, 11, , 14, 
2020/3/2, 45, 60, 12, , 13, 
2020/3/3, 112, 77, 13, , 22, 
2020/3/4, 126, 75, 13, , 18, 
2020/3/5, 106, 68, 11, , 16, 
2020/3/6, 127, 67, 8, , 21, 
2020/3/7, 121, 31, 15, , 6, 
2020/3/8, 66, 66, 14, , 13, 
2020/3/9, 137, 64, 10, , 17, 
2020/3/10, 138, 60, 15, , 15, 
2020/3/11, 125, 49, 15, , 12, 
2020/3/12, 85, 59, 15, , 11, 
2020/3/13, 100, 51, 16, , 10, 
2020/3/14, 86, 56, 17, , 9, 
2020/3/15, 104, 57, 17, , 9, 
2020/3/16, 84, 68, 14, , 10, 
2020/3/17, 103, 47, 19, , 6, 
2020/3/18, 44, 56, 12, , 9, 
2020/3/19, 82, 44, 14, , 8, 
2020/3/20, 68, 65, 16, , 7, 
2020/3/21, 83, 63, 11, , 10, 
2020/3/22, 98, 61, 8, , 12, 
2020/3/23, 96, 88, 17, , 10, 
2020/3/24, 96, 58, 17, , 2, 
2020/3/25, 34, , , , , 
2020/3/26, 45, , , , , 
2020/3/27, 66, , , , , 
2020/3/28, 81, 66, 15, , 7, 
2020/3/29, 80, 56, 15, , 6, 
2020/3/30, 58, 58, 17, , 7, 
2020/3/31, 93, 67, 12, , 7, 
2019/10/1, 37, 24, 9, , 1, 
2019/10/2, 32, 32, 8, , , 
2019/10/3, 28, 60, 11, , 2, 
2019/10/4, 79, 68, 9, , 4, 
2019/10/5, 88, 71, 15, , 2, 
2019/10/6, 83, 64, 16, , , 
2019/10/7, 50, 63, 11, , 3, 
2019/10/8, 76, 67, 14, , 1, 
2019/10/9, 8, 56, 13, , 5, 
2019/10/10, 9, 54, 13, , 2, 
2019/10/11, 5, 62, 12, , 2, 
2019/10/12, 75, 69, 14, , 3, 
2019/10/13, 103, 77, 9, , 7, 
2019/10/14, 105, 85, 6, , 9, 
2019/10/15, 125, 75, 10, , 5, 
2019/10/16, 101, 74, 11, , 4, 
2019/10/17, 83, 79, 11, , 5, 
2019/10/18, 101, 80, 19, , 2, 
2019/10/19, 53, 52, 9, , 5, 
2019/10/20, 72, 65, 8, , 4, 
2019/10/21, 96, 63, 7, , 3, 
2019/10/22, 74, 41, 13, , 1, 
2019/10/23, 41, 71, 6, , 6, 
2019/10/24, 110, 83, 6, , 6, 
2019/10/25, 127, 121, 17, , 6, 
2019/10/26, 116, 78, 13, , 4, 
2019/10/27, 80, 61, 9, , 6, 
2019/10/28, 96, 77, 10, , 5, 
2019/10/29, 127, 67, 14, , 5, 
2019/10/30, 95, 76, 4, , 6, 
2019/10/31, 113, 74, 5, , 7, 
2019/11/1, 117, 86, 3, , 6, 
2019/11/2, 137, 82, 6, , 7, 
2019/11/3, 99, 74, 12, , 4, 
2019/11/4, 84, 84, 4, , 9, 
2019/11/5, 125, , , , , 
2019/11/6, 65, , , , , 
2019/11/7, 128, , , , , 
2019/11/8, 141, 91, 6, , 8, 
2019/11/9, 109, 73, 11, , 5, 
2019/11/10, 87, 63, 4, , 4, 
2019/11/11, 91, 56, 15, , 3, 
2019/11/12, 47, 67, 6, , 12, 
2019/11/13, 147, 79, 6, , 18, 
2019/11/14, 163, 55, 8, , 13, 
2019/11/15, 126, 61, 14, , 10, 
2019/11/16, 68, 54, 17, , 4, 
2019/11/17, 64, 65, 9, , 16, 
2019/11/18, 138, 72, 4, , 24, 
2019/11/19, 162, 77, 6, , 21, 
2019/11/20, 158, 80, 2, , 18, 
2019/11/21, 189, 62, 8, , 9, 
2019/11/22, 90, 77, 5, , 14, 
2019/11/23, 134, 74, 5, , 18, 
2019/11/24, 149, 90, 3, , 28, 
2019/11/25, 175, 82, 8, , 20, 
2019/11/26, 147, 81, 5, , 25, 
2019/11/27, 181, 93, 5, , 32, 
2019/11/28, 187, 67, 7, , 17, 
2019/11/29, 97, 67, 10, , 17, 
2019/11/30, 117, 76, 9, , 20, 
2019/12/1, 142, 67, 13, , 19, 
2019/12/2, 139, 68, 10, , 18, 
2019/12/3, 142, 82, 7, , 23, 
2019/12/4, 190, 78, 5, , 23, 
2019/12/6, 272, 109, 2, , 34, 
2019/12/7, 274, 101, 2, , 32, 
2019/12/9, 149, 79, 11, , 21, 
2019/12/10, 133, 69, 6, , 24, 
2019/12/11, 163, 102, 1, , 33, 
2019/12/12, 236, 90, 2, , 33, 
2019/12/13, 201, 98, 1, , 35, 
2019/12/14, 206, 92, 2, , 31, 
2019/12/15, 195, 83, 7, , 21, 
2019/12/16, 102, 79, 4, , 21, 
2019/12/17, 169, 92, 3, , 26, 
2019/12/18, 184, 98, 2, , 32, 
2019/12/19, 217, 104, 1, , 38, 
2019/12/20, 240, 88, 3, , 31, 
2019/12/21, 194, 112, 1, , 42, 
2019/12/22, 242, 99, 3, , 35, 
2019/12/23, 208, 47, 8, , 14, 
2019/12/24, 70, 86, 5, , 30, 
2019/12/25, 200, 102, 1, , 40, 
2019/12/26, 232, 108, 1, , 46, 
2019/12/27, 228, 95, 8, , 33, 
2019/12/28, 174, 36, 10, , 9, 
2019/7/1, 34, 50, 20, , , 
2019/7/2, 39, 50, 22, , , 
2019/7/3, 26, 47, 23, , 6, 
2019/7/4, 39, 52, 14, , , 
2019/7/5, 60, 55, 25, , , 
2019/7/6, 58, 63, 18, , , 
2019/7/7, 56, 52, 19, , , 
2019/7/8, 46, 59, 19, , , 
2019/7/9, 50, 71, 17, , , 
2019/7/10, 65, 37, 23, , , 
2019/7/11, 58, 33, 23, , , 
2019/7/12, 39, 35, 19, , , 
2019/7/13, 56, 36, 24, , , 
2019/7/14, 38, 46, 26, , , 
2019/7/15, 39, 44, 19, , , 
2019/7/16, 41, 35, 23, , 2, 
2019/7/17, 31, 61, 12, , 1, 
2019/7/18, 66, 32, 2, , , 
2019/7/19, 50, 46, 25, , , 
2019/7/20, 62, 61, 21, , , 
2019/7/21, 61, 29, 14, , , 
2019/7/22, 34, 21, 8, , , 
2019/7/23, 18, 24, 12, , , 
2019/7/24, 18, 52, 20, , , 
2019/7/25, 24, 48, 21, , 2, 
2019/7/26, 29, 57, 24, , , 
2019/7/27, 30, 28, 17, , , 
2019/7/28, 21, 12, 9, , , 
2019/7/29, 12, 40, 4, , , 
2019/7/30, 82, 90, 16, , 4, 
2019/7/31, 170, 86, 16, , 1, 
2019/8/1, 132, 88, 17, , , 
2019/8/2, 103, 77, 21, , , 
2019/8/3, 72, 77, 13, , 2, 
2019/8/4, 71, 41, 4, , 3, 
2019/8/5, 53, 19, 3, , , 
2019/8/6, 37, 40, 10, , , 
2019/8/7, 47, 63, 7, , , 
2019/8/8, 73, 16, 2, , , 
2019/8/9, 36, 46, 12, , , 
2019/8/10, 52, 68, 13, , , 
2019/8/11, 44, 33, 8, , , 
2019/8/12, 19, 36, 8, , , 
2019/8/13, 33, 37, 11, , 1, 
2019/8/20, 69, 61, 13, , , 
2019/8/21, 73, 61, 10, , , 
2019/8/22, 46, 57, 11, , , 
2019/8/23, 61, 30, 16, , , 
2019/8/24, 33, 65, 18, , , 
2019/8/25, 39, 81, 10, , , 
2019/8/26, 29, 73, 14, , , 
2019/8/27, 39, 81, 13, , 1, 
2019/8/28, 36, 81, 10, , 1, 
2019/8/29, 51, 87, 13, , 1, 
2019/8/30, 45, 88, 16, , , 
2019/8/31, 47, 85, 14, , , 
2019/9/1, 54, 92, 7, , , 
2019/9/2, 62, 76, 24, , , 
2019/9/3, 42, 91, 16, , , 
2019/9/4, 68, 78, 11, , 2, 
2019/9/5, 64, 55, 10, , 1, 
2019/9/6, 40, 27, 14, , , 
2019/9/7, 25, 67, 10, , , 
2019/9/8, 26, 58, 11, , 2, 
2019/9/9, 41, 71, 12, , , 
2019/9/10, 49, 76, 27, , , 
2019/9/11, 35, 48, 25, , , 
2019/9/12, 30, 75, 16, , 2, 
2019/9/13, 52, 71, 19, , , 
2019/9/14, 54, 46, 17, , 3, 
2019/9/15, 34, 75, 17, , 1, 
2019/9/16, 59, 66, 15, , , 
2019/9/17, 44, 77, 12, , 3, 
2019/9/18, 62, 74, 11, , 2, 
2019/9/19, 65, 65, 10, , 2, 
2019/9/20, 67, 62, 11, , 1, 
2019/9/21, 63, 73, 5, , 4, 
2019/9/22, 76, 71, 14, , 2, 
2019/9/23, 65, 79, 11, , 2, 
2019/9/24, 77, 82, 10, , 3, 
2019/9/25, 89, 86, 16, , 2, 
2019/9/26, 76, 111, 14, , 2, 
2019/9/27, 88, 55, 14, , 4, 
2019/9/28, 43, 123, 19, , 1, 
2019/9/29, 45, 75, 15, , , 
2019/9/30, 70, 71, 10, , , 
2019/4/1, 110, 76, 16, 1, 8, 
2019/4/2, 106, 183, 25, 1, 5, 
2019/4/3, 96, 61, 24, 1, 4, 
2019/4/4, 41, 64, 18, 1, 4, 
2019/4/5, 57, 77, 16, 1, 3, 
2019/4/6, 75, 58, 18, , 6, 
2019/4/7, 121, 49, 21, , 5, 
2019/4/8, 72, 65, 19, , , 
2019/4/9, 74, 68, 19, , , 
2019/4/10, 97, 69, 20, , , 
2019/4/11, 101, 64, 24, , , 
2019/4/12, 72, 73, 29, , , 
2019/4/13, 79, 77, 27, 1, , 
2019/4/14, 92, 81, 28, 1, , 
2019/4/15, 92, 72, 22, 1, , 
2019/4/16, 69, 65, 20, 1, , 
2019/4/17, 34, 64, 18, , , 
2019/4/18, 59, 310, 26, , , 
2019/4/19, 68, 66, 23, , , 
2019/4/20, 52, 81, 16, , , 
2019/4/21, 88, 77, 19, , , 
2019/4/22, 59, 56, 18, 2, , 
2019/4/23, 44, 58, 21, 1, 3, 
2019/4/24, 45, 65, 22, 1, 2, 
2019/4/25, 47, 232, 20, , 4, 
2019/4/26, 95, 73, 21, , 4, 
2019/4/27, 73, 66, 19, , 3, 
2019/4/28, 71, 61, 22, , 2, 
2019/4/29, 62, 61, 20, 2, 4, 
2019/4/30, 73, 68, 22, 1, 3, 
2019/5/1, 73, 80, 14, 2, 4, 
2019/5/2, 82, 76, 13, , 4, 
2019/5/3, 78, 59, 21, , 1, 
2019/5/4, 32, 62, 25, , 3, 
2019/5/5, 64, 65, 23, , 2, 
2019/5/6, 60, 70, 20, 1, 3, 
2019/5/7, 64, 84, 30, 2, 3, 
2019/5/8, 78, 93, 35, 1, 1, 
2019/5/9, 66, 60, 22, , 2, 
2019/5/10, 45, 55, 18, , 1, 
2019/5/11, 31, 43, 22, , 1, 
2019/5/13, 38, 79, 22, , 2, 
2019/5/14, 52, 44, 19, , 1, 
2019/5/15, 32, 48, 27, , 2, 
2019/5/16, 43, 43, 18, , 1, 
2019/5/17, 33, 52, 18, , 1, 
2019/5/18, 61, 62, 23, , 1, 
2019/5/19, 52, 66, 22, , 2, 
2019/5/20, 65, 64, 24, , 4, 
2019/5/21, 55, 69, 26, , 4, 
2019/5/22, 61, 73, 27, 2, 3, 
2019/5/23, 63, 59, 15, 1, 3, 
2019/5/24, 42, 30, 14, 1, 2, 
2019/5/25, 30, 45, 19, 1, 1, 
2019/5/26, 41, 63, 19, 1, 4, 
2019/5/27, 62, 69, 16, , 1, 
2019/5/28, 54, 62, 17, , 1, 
2019/5/29, 30, 60, 21, , 1, 
2019/5/30, 41, 62, 20, , 2, 
2019/5/31, 43, 71, 20, , 2, 
2019/6/1, 89, 33, 18, , 1, 
2019/6/2, 98, 51, 19, , 1, 
2019/6/3, 129, 43, 19, , 1, 
2019/6/4, 79, 60, 14, , 2, 
2019/6/5, 41, 68, 17, , 2, 
2019/6/6, 110, 70, 16, , 1, 
2019/6/7, 45, 70, 19, , 1, 
2019/6/8, 55, 68, 19, , 2, 
2019/6/9, 66, 65, 20, , 2, 
2019/6/10, 68, 70, 34, , 2, 
2019/6/11, 110, 55, 17, , 2, 
2019/6/12, 70, 175, 16, , 1, 
2019/6/13, 42, 70, 22, , , 
2019/6/14, 70, 60, 35, , 1, 
2019/6/15, 52, 16, 28, , , 
2019/6/16, 51, 19, 17, , , 
2019/6/17, 40, 47, 19, , , 
2019/6/18, 42, 66, 20, , 2, 
2019/6/19, 55, 66, 26, , 4, 
2019/6/20, 62, 69, 28, , , 
2019/6/21, 63, 69, 22, , , 
2019/6/22, 79, 75, 28, , 3, 
2019/6/23, 65, 59, 23, , , 
2019/6/24, 115, 39, 24, , , 
2019/6/25, 57, 49, 30, , 3, 
2019/6/26, 32, 38, 20, , , 
2019/6/27, 22, 34, 16, , 1, 
2019/6/28, 16, 56, 13, , 1, 
2019/6/29, 32, 45, 17, , , 
2019/6/30, 39, 50, 16, , , 
2019/1/1, 271, 265, 2, , 33, 20
2019/1/2, 355, 102, , , , 
2019/1/3, 225, 120, , , , 
2019/1/4, 274, 202, , , , 
2019/1/5, 365, 150, , , , 
2019/1/6, 313, 125, , , , 
2019/1/7, 236, 209, , , , 
2019/1/8, 339, 411, , , , 
2019/1/9, 477, 204, , , , 
2019/1/10, 444, 294, , , , 
2019/1/11, 431, 258, , , , 
2019/1/12, 299, 156, , , , 
2019/1/13, 321, 111, , , , 
2019/1/14, 182, 147, , , , 
2019/1/15, 296, 153, , , , 
2019/1/16, 376, 370, , , , 
2019/1/17, 306, 154, , , , 
2019/1/18, 259, 104, , , , 
2019/1/19, 243, 156, , , , 
2019/1/22, 293, 139, , , , 
2019/1/23, 190, 96, , , , 
2019/1/24, 192, 149, , , , 
2019/1/25, 249, 75, , , , 
2019/1/26, 86, 62, , , , 
2019/1/27, 89, 169, , , , 
2019/1/28, 263, 87, , , , 
2019/1/29, 108, 91, , , , 
2019/1/30, 152, 97, , , , 
2019/1/31, 182, 143, , , , 
2019/2/1, 279, 85, , , , 
2019/2/2, 80, 108, , , , 
2019/2/3, 177, 116, 12, 7, 7, 
2019/2/4, 195, 96, 13, 7, 5, 
2019/2/5, 132, 81, 15, , 7, 
2019/2/6, 128, 97, 8, , 12, 
2019/2/7, 189, 89, 12, , 7, 
2019/2/8, 149, 87, 12, , 7, 
2019/2/9, 151, 93, 13, , 6, 
2019/2/10, 163, 107, 9, , 9, 
2019/2/11, 200, 103, 7, , 11, 
2019/2/12, 194, 109, 6, , 14, 
2019/2/13, 212, 121, 7, , 12, 
2019/2/14, 177, 110, 9, , 8, 
2019/2/15, 177, 99, 7, , 9, 
2019/2/16, 198, 101, 7, 4, 12, 
2019/2/17, 218, 104, 6, 3, 13, 
2019/2/18, 237, 119, 4, 3, 15, 
2019/2/19, 241, 114, 4, 2, 14, 
2019/2/20, 240, 113, 4, , 16, 
2019/2/21, 229, 99, 7, , 13, 
2019/2/22, 191, 95, 8, , 12, 
2019/2/23, 178, 88, 11, , 7, 
2019/2/24, 162, 94, 8, , 12, 
2019/2/25, 169, 97, 8, , 11, 
2019/2/26, 159, 91, 9, , 8, 
2019/2/27, 159, 100, 7, , 11, 
2019/2/28, 162, 112, 4, , 11, 
2019/3/1, 210, 93, 9, , 8, 
2019/3/2, 138, 87, 10, , 11, 
2019/3/3, 135, 104, 12, , 8, 
2019/3/4, 150, 93, 13, 3, 6, 
2019/3/5, 151, 86, 14, 1, 5, 
2019/3/6, 85, 89, 9, 1, 6, 
2019/3/7, 131, , , , , 
2019/3/8, 85, , , , , 
2019/3/9, 98, , , , , 
2019/3/10, 115, 115, 7, 3, 10, 
2019/3/11, 60, 82, 11, 1, 9, 
2019/3/12, 123, 80, 14, , 6, 
2019/3/13, 128, 95, 15, , 5, 
2019/3/14, 142, 99, 15, , 5, 
2019/3/15, 144, 73, 10, 3, 10, 
2019/3/16, 133, 86, 16, 2, 6, 
2019/3/17, 134, 89, 16, 2, 6, 
2019/3/18, 109, 74, 17, , 2, 
2019/3/19, 34, 57, 18, , 2, 
2019/3/20, 46, 78, 14, , 4, 
2019/3/21, 104, 77, 22, , 4, 
2019/3/22, 86, 86, 20, , 5, 
2019/3/23, 118, 79, 20, , 4, 
2019/3/24, 116, 82, 19, , 5, 
2019/3/25, 119, 85, 18, , 5, 
2019/3/26, 111, 61, 19, , 2, 
2019/3/27, 53, 85, 18, , 3, 
2019/3/28, 98, 73, 19, , 3, 
2019/3/29, 60, 74, 20, , 3, 
2019/3/30, 94, 77, 19, , 5, 
2019/3/31, 106, 78, 20, , 5, 
2018/10/10, 154, 130, 9, 26, 3, 16
2018/10/11, 115, 95, 9, 17, 3, 6
2018/10/12, 107, 95, 8, 17, 4, 5
2018/10/13, 111, 99, 7, 16, 2, 5
2018/10/14, 111, 103, 10, 16, 6, 3
2018/10/15, 119, 112, 9, 19, 7, 5
2018/10/16, 117, 115, 9, 20, 8, 5
2018/10/17, 125, 96, 8, 20, 3, 6
2018/10/18, 123, 112, 6, 20, 6, 6
2018/10/19, 85, 82, 17, 15, 3, 4
2018/10/20, 124, 131, 20, 19, 9, 4
2018/10/21, 119, 129, 12, 10, 4, 2
2018/10/22, 59, 68, 16, 10, 4, 3
2018/10/23, 120, 95, 9, 19, 9, 9
2018/10/24, 82, 83, 15, 11, 5, 3
2018/10/25, 42, 113, 13, 7, 4, 1
2018/10/26, 95, 86, 12, 18, 5, 10
2018/10/27, 83, 87, 21, 14, 4, 5
2018/10/28, 71, 68, 24, 11, 2, 4
2018/10/29, 133, 181, 16, 21, 5, 12
2018/10/30, 142, 93, 12, 15, 8, 6
2018/10/31, 120, 95, 14, , 6, 8
2018/11/1, 88, 111, 17, 19, 5, 7
2018/11/2, 75, 95, 21, 11, 3, 4
2018/11/3, 63, 70, 19, 10, 3, 4
2018/11/4, 132, 106, 25, 17, 8, 10
2018/11/5, 116, 101, 23, 14, 6, 8
2018/11/6, 157, 123, 13, , 8, 13
2018/11/7, 193, 152, 4, , 11, 16
2018/11/8, 65, 97, 13, , 9, 8
2018/11/14, 103, 95, 13, , 7, 8
2018/11/15, 126, 98, 8, , 11, 9
2018/11/16, 162, 119, 8, , 12, 15
2018/11/17, 141, 116, 10, , 9, 9
2018/11/18, 139, 97, 6, , 13, 8
2018/11/19, 178, 131, 7, , 15, 13
2018/11/20, 170, 133, 11, , 14, 11
2018/11/21, 191, 143, 5, , 15, 14
2018/11/22, 204, 135, 7, , 12, 15
2018/11/23, 218, 149, 14, , , 15
2018/11/24, 257, 170, 7, , , 18
2018/11/25, 254, 285, 17, , , 27
2018/11/26, 89, 140, 16, , , 7
2018/11/27, 195, 108, 1, , , 16
2018/11/28, 307, 178, 3, , 26, 24
2018/11/29, 330, 177, 2, , 20, 25
2018/11/30, 332, 171, 3, , 20, 30
2018/12/1, 395, 440, 3, , 25, 53
2018/12/2, 99, 99, 5, , 9, 7
2018/12/3, 179, 101, 3, , 9, 14
2018/12/4, 223, 131, 4, , 17, 18
2018/12/5, 237, 146, 7, , 16, 18
2018/12/6, 126, 87, 68, , 9, 12
2018/12/7, 291, 257, 138, , 24, 29
2018/12/8, 305, 304, 179, , 25, 22
2018/12/9, 309, 270, 134, , 29, 20
2018/12/10, 178, 138, , , 20, 18
2018/12/11, 326, 302, , , 28, 27
2018/12/12, 301, 375, , , 33, 36
2018/12/13, 228, 137, 106, , 21, 20
2018/12/14, 275, 210, 8, , 34, 34
2018/12/15, 277, 189, 6, , 26, 20
2018/12/16, 300, 153, 6, , 22, 19
2018/12/17, 328, 279, 7, , 27, 32
2018/12/18, 363, 384, 8, , 29, 35
2018/12/19, 409, 208, 6, , 33, 28
2018/12/20, 261, 18, 3, , 30, 20
2018/12/21, 252, 148, 4, , 21, 21
2018/12/22, 117, 84, 11, , 12, 8
2018/12/23, 264, 145, 7, , 14, 23
2018/12/24, 324, 330, 5, , , 27
2018/12/25, 180, 116, 10, , , 18
2018/12/26, 256, 139, 10, , , 21
2018/12/27, 202, 161, 7, , , 24
2018/12/28, 194, 145, 5, , , 16
2018/12/29, 284, 193, 3, , 36, 25
2018/12/30, 392, 192, 2, , 33, 24
2018/7/1, 83, 32, , 8, , 3
2018/7/2, 43, 43, , 8, 2, 3
2018/7/3, 51, 110, 18, 9, 1, 2
2018/7/4, 58, 70, 30, 7, 1, 1
2018/7/5, 43, 52, 7, 7, 1, 2
2018/7/6, 31, 54, 18, 6, 2, 6
2018/7/7, 23, 50, 16, 7, 2, 2
2018/7/8, 30, 64, 15, 11, 4, 1
2018/7/20, 29, 21, 20, 8, 1, 1
2018/7/21, 27, 37, 16, 7, 1, 5
2018/7/22, 63, 33, 25, 7, 5, 5
2018/7/25, 42, 45, 26, 7, 1, 1
2018/7/26, 29, 20, 2, 6, 1, 2
2018/7/27, 27, , , , , 
2018/7/28, 27, 25, 3, 5, 2, 1
2018/7/29, 28, 46, 12, 7, , 2
2018/7/30, 56, 53, 10, 7, 1, 2
2018/7/31, 50, 42, 19, 3, 2, 2
2018/8/1, 22, 53, 1, 6, 1, 4
2018/8/2, 30, 36, 5, 6, , 2
2018/8/3, 23, 60, 8, 9, , 3
2018/8/4, 52, 43, 12, 4, 1, 1
2018/8/5, 18, 102, 14, 6, , 2
2018/8/6, 28, 97, 15, 11, 2, 1
2018/8/7, 41, 50, 13, 8, , 2
2018/8/8, 30, 50, 15, 7, 4, 1
2018/8/9, 34, 41, 15, 6, 1, 1
2018/8/10, 21, 36, 9, 6, , 2
2018/8/11, 26, 30, 10, 5, , 1
2018/8/12, 18, 52, 15, 7, , 1
2018/8/13, 24, 60, 18, 6, 1, 1
2018/8/14, 29, 38, 13, 7, 6, 5
2018/8/15, 23, 30, 26, 8, 2, 7
2018/8/16, 19, 46, 19, 8, 1, 3
2018/8/17, 44, 60, 16, 8, , 3
2018/8/18, 36, 59, 20, 8, 1, 3
2018/8/19, 27, 71, 16, 6, 1, 10
2018/8/20, 89, 68, 12, 9, 21, 12
2018/8/21, 85, 70, 17, 9, 2, 11
2018/8/22, 59, 61, 20, 6, 2, 2
2018/8/23, 14, 81, 14, 9, 4, 2
2018/8/24, 16, 18, 3, 6, 2, 2
2018/8/25, 14, 66, 6, 7, , 2
2018/8/26, 15, 64, 10, 8, 1, 2
2018/8/27, 28, 59, 13, 11, 2, 11
2018/8/28, 69, 48, 16, 7, 1, 2
2018/8/29, 52, 43, 11, 9, 1, 2
2018/8/30, 38, 43, 10, 12, , 3
2018/8/31, 50, 52, 9, 11, 2, 2
2018/9/1, 72, 48, 10, 12, 1, 4
2018/9/2, 48, 72, 16, 10, 1, 3
2018/9/3, 63, 84, 14, 9, 2, 2
2018/9/4, 60, 27, 6, 8, 1, 3
2018/9/5, 35, 41, 10, 10, 3, 4
2018/9/6, 34, 70, 12, 10, 2, 4
2018/9/7, 69, 55, 12, 11, 1, 3
2018/9/8, 58, 59, 13, 12, 2, 2
2018/9/9, 63, 78, 14, 13, 3, 3
2018/9/10, 76, 40, 17, 8, 1, 2
2018/9/11, 26, 60, 14, 11, 1, 4
2018/9/12, 66, 59, 12, 9, 5, 3
2018/9/13, 48, 51, 15, 9, 1, 3
2018/9/14, 39, 72, 15, 11, 18, 7
2018/9/15, 66, 78, 17, 13, 5, 5
2018/9/16, 71, 72, 15, 14, 2, 2
2018/9/17, 58, 113, 16, 16, 3, 3
2018/9/18, 76, 170, 12, 11, 2, 1
2018/9/19, 76, 69, 14, 4, 2, 
2018/9/20, 24, 43, 13, 9, 6, 17
2018/9/21, 51, 77, 11, 12, 3, 10
2018/9/22, 102, 85, 12, 14, 1, 20
2018/9/23, 87, 100, 11, 12, 2, 3
2018/9/24, 81, 150, 12, 18, 2, 4
2018/9/25, 71, 108, 23, 14, 4, 2
2018/9/26, 76, 38, 14, 9, 7, 14
