date, pm25, pm10, o3, no2, so2, co
2023/4/3, , 34, 45, 15, 14, 3
2023/4/4, , 59, 55, 13, 14, 3
2023/4/5, , 66, 63, 6, 6, 3
2023/4/6, , 31, 44, 17, 9, 5
2023/4/7, , 61, 49, 15, 8, 3
2023/4/8, , 71, 51, 10, 7, 3
2023/4/9, , 89, 57, 6, 2, 2
2023/4/10, , 71, 51, 13, 9, 4
2023/4/11, , 72, 46, 9, 4, 3
2023/4/12, , 66, 45, 10, 5, 7
2023/4/13, , 57, 37, 15, 10, 6
2023/4/14, , 49, 41, 10, 6, 3
2023/4/15, , 53, 41, 8, 5, 4
2023/4/16, , 64, 56, 11, 7, 7
2023/4/17, , 33, 64, 10, 8, 2
2023/4/18, , 78, 62, 9, 5, 1
2023/4/19, , 133, 61, 9, 4, 1
2023/4/20, , 59, 63, 9, 3, 2
2023/4/21, , 57, 55, 11, 4, 2
2023/4/22, , 52, 49, 11, 6, 3
2023/4/23, , 59, 59, 7, 3, 2
2023/4/24, , 64, 58, 15, 4, 2
2023/4/25, , 57, 62, 9, 5, 5
2023/4/26, , 112, 64, 6, 2, 3
2023/4/27, , 95, 56, 8, 11, 2
2023/4/28, , 40, 59, 12, 3, 2
2023/4/29, , 66, 58, 12, 3, 3
2023/4/30, , 64, 51, 13, 3, 3
2023/5/1, , 92, 64, 7, 1, 3
2023/5/2, , 144, 68, 7, 2, 2
2023/5/3, , 64, 53, 9, 3, 2
2023/5/4, , 58, 51, 9, 2, 2
2023/5/5, , 44, 57, 14, 3, 3
2023/5/6, , 68, 54, 15, 4, 1
2023/5/7, , 78, 55, 13, 2, 4
2023/5/8, , 74, 70, 8, 1, 3
2023/5/9, , 107, 65, 10, 8, 2
2023/5/10, , 53, 59, 8, 2, 1
2023/5/11, , 66, 54, 9, 10, 1
2023/5/12, , 37, 59, 10, 11, 2
2023/5/13, , 92, 60, 10, 3, 2
2023/5/14, , 63, 57, 6, 1, 1
2023/5/15, , 66, 48, 6, 1, 2
2023/5/16, , 16, 51, 8, 7, 2
2023/5/17, , 31, 50, 8, 6, 10
2023/5/18, , 74, 39, 2, 1, 30
2023/5/19, , 76, 37, 4, , 3
2023/5/20, , 18, 30, 8, 7, 4
2023/5/21, , 32, 32, 9, 2, 2
2023/5/22, , 48, 39, 8, 2, 1
2023/5/23, , 79, 48, 6, 1, 2
2023/5/24, , 32, 46, 7, 1, 1
2023/5/25, , 57, 41, 11, 4, 1
2023/5/26, , 58, 47, 6, 2, 3
2023/5/27, , 51, 38, 7, 4, 2
2023/5/28, , 28, 46, 10, 2, 
2023/5/29, , 38, 55, 8, 2, 2
2023/5/30, , 44, 61, 6, 2, 3
2023/5/31, , 12, 36, 6, 2, 3
2023/6/1, , 18, 34, 8, 1, 1
2023/6/2, , 21, 44, 6, 4, 
2023/6/3, , 48, 45, 6, 4, 2
2023/6/4, , 35, 49, 8, 4, 1
2023/6/5, , 51, 53, 10, 5, 2
2023/6/6, , 85, 50, 6, 3, 1
2023/6/7, , 65, 50, 11, 3, 1
2023/6/8, , 76, 48, 9, 2, 2
2023/6/9, , 66, 50, 10, 2, 2
2023/6/10, , 74, 48, 7, 3, 3
2023/6/11, , 75, 46, 8, 2, 2
2023/6/12, , 64, 45, 11, 2, 7
2023/6/13, , 196, 37, 8, 3, 28
2023/6/14, , 51, 27, 9, 6, 
2023/6/15, , 57, 40, 6, 2, 
2023/6/16, , 41, 59, 6, 8, 
2023/6/17, , 89, 44, 6, 3, 
2023/6/18, , 35, 43, 7, 2, 
2023/6/19, , 32, 41, 10, 3, 
2023/6/20, , 61, 47, 13, 3, 
2023/6/21, , 90, 55, 10, 3, 
2023/6/22, , 114, 45, 11, 2, 
2023/6/23, , 74, 37, 10, 2, 
2023/6/24, , 45, 52, 9, 1, 3
2023/6/25, , 46, 52, 8, 1, 3
2023/6/26, , 29, 40, 7, , 1
2023/6/27, , 24, 38, 6, 1, 
2023/6/28, , 27, 46, 10, 9, 
2023/6/29, , 59, 39, 11, 3, 1
2023/6/30, , 69, 35, 8, 1, 3
2023/1/2, , 2, 39, 19, 27, 6
2023/1/3, , 34, 36, 17, 36, 5
2023/1/4, , 83, 33, 18, 28, 5
2023/1/5, , 70, 11, 35, 52, 12
2023/1/6, , 136, 26, 20, 35, 6
2023/1/7, , 94, 35, 19, 21, 7
2023/1/8, , 55, 39, 15, 20, 7
2023/1/9, , 53, 32, 21, 30, 9
2023/1/10, , 78, 44, 16, 33, 9
2023/1/11, , 71, 41, 9, 10, 3
2023/1/12, , 39, 40, 14, 22, 2
2023/1/13, , 65, 27, 22, 33, 7
2023/1/14, , 103, 17, 29, 61, 12
2023/1/15, , 130, 21, 24, 41, 8
2023/1/16, , 113, 16, 27, 36, 12
2023/1/17, , 114, 22, 23, 42, 17
2023/1/18, , 118, 40, 11, 16, 4
2023/1/19, , 48, 22, 23, 35, 8
2023/1/20, , 100, 21, 19, 29, 15
2023/1/21, , 105, , , , 
2023/1/23, , 101, 34, 18, 34, 6
2023/1/24, , 71, 30, 21, 34, 5
2023/1/25, , 102, 19, 31, 46, 17
2023/1/26, , 141, 19, 29, 46, 13
2023/1/27, , 126, 17, 28, 43, 10
2023/1/28, , 119, 17, 29, 48, 43
2023/1/29, , 117, 33, 19, 37, 12
2023/1/30, , 92, 41, 17, 27, 19
2023/1/31, , 77, 30, 22, 28, 16
2023/2/1, , 99, 38, 18, 22, 7
2023/2/2, , 80, 17, 30, 34, 9
2023/2/3, , 121, 27, 25, 33, 8
2023/2/4, , 104, 33, 22, 31, 10
2023/2/5, , 96, 40, 21, 24, 8
2023/2/6, , 86, 27, 25, 29, 8
2023/2/7, , 103, 32, 22, 33, 7
2023/2/8, , 91, 42, 16, 26, 9
2023/2/9, , 76, 45, 16, 21, 6
2023/2/10, , 60, 31, 22, 21, 8
2023/2/11, , 96, 38, 22, 22, 7
2023/2/12, , 86, 28, 26, 27, 11
2023/2/13, , 113, 42, 10, 13, 9
2023/2/14, , 73, 35, 15, 24, 2
2023/2/15, , 68, 30, 22, 27, 8
2023/2/16, , 73, 38, 21, 22, 11
2023/2/17, , 93, 31, 26, 29, 10
2023/2/18, , 110, 46, 10, 15, 8
2023/2/19, , 73, 41, 17, 21, 8
2023/2/20, , 70, 36, 18, 19, 4
2023/2/21, , 58, 34, 16, 16, 4
2023/2/22, , 65, 35, 21, 14, 4
2023/2/23, , 77, 48, 12, 15, 2
2023/2/24, , 52, 47, 8, 9, 5
2023/2/25, , 39, 42, 11, 9, 5
2023/2/26, , 46, 45, 10, 10, 7
2023/2/27, , 57, 43, 16, 9, 5
2023/2/28, , 60, 26, 23, 25, 7
2023/3/1, , 83, 23, 24, 28, 7
2023/3/2, , 96, 32, 18, 19, 7
2023/3/3, , 81, 38, 13, 17, 6
2023/3/4, , 63, 40, 19, 14, 6
2023/3/5, , 95, 38, 18, 15, 6
2023/3/6, , 81, 47, 12, 10, 8
2023/3/7, , 58, 42, 13, 9, 4
2023/3/8, , 63, 34, 19, 16, 10
2023/3/9, , 151, 51, 5, 2, 3
2023/3/10, , 50, 50, 6, 5, 2
2023/3/11, , 39, 29, 20, 25, 8
2023/3/12, , 94, 46, 16, 9, 8
2023/3/13, , 91, 51, 4, 2, 1
2023/3/14, , 75, 40, 13, 9, 7
2023/3/15, , 61, 46, 13, 9, 4
2023/3/16, , 52, 57, 15, 18, 19
2023/3/17, , 84, 40, 11, 11, 14
2023/3/18, , 83, 35, 12, 12, 5
2023/3/19, , 60, 30, 14, 16, 5
2023/3/20, , 84, 47, 5, 2, 3
2023/3/21, , 136, 50, 5, 5, 1
2023/3/22, , 89, 52, 8, 11, 5
2023/3/23, , 69, 37, 14, 11, 5
2023/3/24, , 70, 46, 10, 8, 4
2023/3/25, , 69, 48, 12, 8, 3
2023/3/26, , 68, 47, 11, 10, 3
2023/3/27, , 57, 46, 11, 9, 3
2023/3/28, , 63, 46, 12, 10, 5
2023/3/29, , 74, 40, 9, 6, 11
2023/3/30, , 75, 57, 5, 4, 27
2023/3/31, , 130, 51, 5, 2, 23
2022/10/1, , 39, , 5, , 
2022/10/2, , 45, , 9, , 
2022/10/3, , 55, , 11, , 
2022/10/4, , 55, , 12, , 
2022/10/5, , 59, , 12, , 
2022/10/6, , 89, , 9, , 
2022/10/7, , 56, , 8, , 
2022/10/8, , 48, , 19, , 
2022/10/9, , 84, , 15, , 
2022/10/10, , 90, , 13, , 
2022/10/11, , 84, , 17, , 
2022/10/12, , 79, , 17, , 
2022/10/13, , 84, , 16, , 
2022/10/14, , 91, , 12, , 
2022/10/15, , 69, , 15, , 
2022/10/16, , 91, , 24, , 
2022/10/17, , 120, , 22, , 
2022/10/18, , 172, , 20, , 
2022/10/19, , 150, , 16, , 
2022/10/20, , 71, 30, 17, 3, 1
2022/10/21, , 52, 30, 17, 2, 1
2022/10/22, , 104, 24, 17, 9, 1
2022/10/23, , 115, 24, 14, 10, 1
2022/10/24, , 110, 31, 9, 5, 1
2022/10/25, , 70, 31, 13, 7, 1
2022/10/26, , 86, 35, 9, 5, 1
2022/10/27, , 71, 26, 11, 5, 5
2022/10/28, , 96, 34, 11, 3, 1
2022/10/29, , 68, 30, 8, 2, 1
2022/10/30, , 38, 17, 20, 10, 1
2022/10/31, , 53, 31, 16, 9, 1
2022/11/1, , 63, 21, 25, 14, 2
2022/11/2, , 90, 27, 25, 19, 1
2022/11/3, , 107, 9, 33, 29, 2
2022/11/4, , 123, 24, 24, 19, 2
2022/11/5, , 108, 20, 26, 18, 2
2022/11/6, , 114, 24, 24, 14, 1
2022/11/7, , 103, 24, 26, 20, 2
2022/11/8, , 97, 28, 24, 19, 2
2022/11/9, , 101, 25, 17, 12, 2
2022/11/10, , 67, 28, 15, 14, 1
2022/11/11, , 44, 26, 19, 10, 3
2022/11/12, , 88, 21, 22, 17, 4
2022/11/13, , 100, 20, 28, 27, 2
2022/11/14, , 110, 17, 31, 29, 2
2022/11/15, , 124, 31, 24, 27, 2
2022/11/16, , 102, 11, 35, 32, 4
2022/11/17, , 142, 36, 12, 10, 1
2022/11/18, , 82, 34, 11, 12, 1
2022/11/19, , 75, 22, 21, 25, 2
2022/11/20, , 86, 30, 23, 30, 3
2022/11/21, , 97, 31, 24, 18, 2
2022/11/22, , 86, 41, 15, 14, 2
2022/11/23, , 70, 36, 13, 12, 1
2022/11/24, , 61, 39, 16, 17, 2
2022/11/25, , 50, 41, 14, 15, 2
2022/11/26, , 59, 29, 17, 15, 2
2022/11/27, , 107, 38, 9, 10, 2
2022/11/28, , 62, 33, 20, 42, 2
2022/11/29, , 103, 41, 23, 34, 1
2022/11/30, , 95, 17, 38, 39, 4
2022/12/1, , 120, 35, 30, 37, 5
2022/12/2, , 100, 22, 33, 43, 4
2022/12/3, , 110, 17, 39, 38, 4
2022/12/4, , 130, 18, 39, 43, 4
2022/12/5, , 132, 18, 40, 49, 5
2022/12/6, , 137, 12, 46, 48, 5
2022/12/7, , 141, 21, 41, 53, 4
2022/12/8, , 147, 32, 36, 47, 4
2022/12/9, , 96, 17, 40, 52, 3
2022/12/10, , 3, 41, 17, 26, 2
2022/12/11, , 2, 38, 19, 20, 2
2022/12/12, , 1, 35, 22, 36, 2
2022/12/13, , 2, 33, 24, 41, 3
2022/12/14, , 4, 19, 34, 30, 5
2022/12/15, , 3, 46, 17, 24, 2
2022/12/16, , 2, 36, 28, 30, 1
2022/12/17, , 2, 26, 42, 45, 4
2022/12/18, , 2, 30, 36, 37, 4
2022/12/19, , 2, 23, 34, 37, 5
2022/12/20, , 1, 22, 37, 39, 2
2022/12/21, , 4, 23, 31, 53, 3
2022/12/22, , 2, 30, 26, 28, 3
2022/12/23, , 3, 43, 14, 15, 2
2022/12/24, , 1, 37, 12, 16, 1
2022/12/25, , 1, 43, 12, 17, 2
2022/12/26, , 1, 22, 37, 40, 3
2022/12/27, , 2, 18, 45, 48, 6
2022/12/28, , 3, 28, 34, 51, 4
2022/12/29, , 2, 23, 36, 49, 2
2022/12/30, , 4, 31, 33, 34, 4
2022/12/31, , 3, 15, 44, 68, 8
2023/1/1, , 2, 38, 21, 32, 3
2022/7/1, , 53, , 5, 1, 2
2022/7/2, , 80, , 5, 1, 3
2022/7/3, , 54, , 5, 1, 4
2022/7/4, , 31, , 6, 1, 2
2022/7/5, , 42, , 5, 5, 2
2022/7/6, , 41, , 4, 1, 3
2022/7/7, , 35, , 4, , 2
2022/7/8, , 32, , 5, 3, 1
2022/7/9, , 54, , 3, 5, 2
2022/7/10, , 21, , 3, 1, 5
2022/7/11, , 25, , 2, 4, 2
2022/7/12, , 19, , 3, 5, 2
2022/7/13, , 23, , 4, 6, 2
2022/7/14, , 37, , 3, 7, 2
2022/7/15, , 24, , 2, , 3
2022/7/16, , 19, , 5, 3, 4
2022/7/17, , 27, , 4, 11, 3
2022/7/18, , 46, , 3, 12, 1
2022/7/19, , 53, , 3, 9, 2
2022/7/20, , 44, , 4, , 4
2022/7/21, , 83, , 3, 1, 5
2022/7/22, , 31, , 3, 7, 5
2022/7/23, , 21, , 4, 1, 6
2022/7/24, , 43, , 5, , 7
2022/7/25, , 32, , 4, 3, 3
2022/7/26, , 41, , 2, 9, 3
2022/7/27, , 22, , 4, 10, 3
2022/7/28, , 27, , 3, , 2
2022/7/29, , 31, , 4, 12, 14
2022/7/30, , 20, , 4, 2, 9
2022/7/31, , 38, , 4, 3, 13
2022/8/1, , 53, , 4, 2, 21
2022/8/2, , 67, , 4, 6, 12
2022/8/3, , 93, , 3, 3, 37
2022/8/4, , 21, , 5, 3, 1
2022/8/5, , 27, , 3, , 1
2022/8/6, , 21, , 4, , 1
2022/8/7, , 33, , , , 
2022/8/10, , 50, , 4, 1, 1
2022/8/11, , 41, , 3, 1, 
2022/8/12, , 55, , 4, 1, 1
2022/8/13, , 43, , 3, , 2
2022/8/14, , 14, , 3, , 
2022/8/15, , 31, , 3, , 1
2022/8/16, , 34, , 3, 2, 1
2022/8/17, , 33, , 6, 2, 1
2022/8/18, , 20, , 8, , 1
2022/8/19, , 38, , 7, 5, 1
2022/8/20, , 31, , 7, 4, 1
2022/8/21, , 24, , 8, 2, 1
2022/8/22, , 33, , 6, 1, 2
2022/8/23, , 27, , 6, 4, 3
2022/8/24, , 18, , 8, 7, 1
2022/8/25, , 51, , 9, 4, 1
2022/8/26, , 61, , 7, 1, 
2022/8/27, , 33, , 5, , 
2022/8/28, , 18, , 9, 1, 
2022/8/29, , 21, , 10, 5, 
2022/8/30, , 37, , 10, 1, 
2022/8/31, , 45, , 9, 2, 
2022/9/1, , 40, , 10, 1, 
2022/9/2, , 49, , 10, , 
2022/9/3, , 49, , 3, , 
2022/9/4, , 27, , 8, , 
2022/9/5, , 45, , 16, , 
2022/9/6, , 76, , 11, 3, 
2022/9/7, , 89, , 8, 8, 
2022/9/8, , 100, , 8, 1, 
2022/9/9, , 89, , 7, 2, 
2022/9/10, , 82, , 9, 9, 
2022/9/11, , 71, , 6, 6, 
2022/9/12, , 119, , 7, , 
2022/9/13, , 104, , 11, , 
2022/9/14, , 112, , 10, , 
2022/9/15, , 88, , 8, , 
2022/9/16, , 67, , 4, , 
2022/9/17, , 16, , 7, , 
2022/9/18, , 34, , 11, , 
2022/9/19, , 49, , 12, , 
2022/9/20, , 63, , 9, , 
2022/9/21, , 60, , 6, , 
2022/9/22, , 32, , 11, , 
2022/9/23, , 60, , 10, , 
2022/9/24, , 64, , 10, , 
2022/9/25, , 58, , 12, , 
2022/9/26, , 79, , 12, , 
2022/9/27, , 78, , 5, , 
2022/9/28, , 96, , 8, , 
2022/9/29, , 55, , 7, , 
2022/9/30, , 32, , 6, , 
2022/4/1, , 71, , 8, 2, 
2022/4/2, , 60, , 7, 5, 
2022/4/3, , 69, , 5, 2, 
2022/4/4, , 97, , 5, 5, 
2022/4/5, , 41, , 9, , 
2022/4/6, , 72, , 10, , 
2022/4/7, , 77, , 13, , 
2022/4/8, , 73, , 8, , 
2022/4/9, , 646, , 10, 4, 
2022/4/10, , 84, , 9, 3, 19
2022/4/11, , 58, , 10, , 5
2022/4/12, , 44, , 14, 5, 3
2022/4/13, , 174, , 20, 1, 2
2022/4/14, , 108, , 15, 2, 4
2022/4/15, , 39, , 10, 11, 2
2022/4/16, , 60, , 9, 10, 2
2022/4/17, , 44, , 12, 10, 3
2022/4/18, , 112, , 12, 10, 4
2022/4/19, , 92, , 5, 3, 2
2022/4/20, , 77, , 5, 1, 1
2022/4/21, , 31, , 8, 5, 1
2022/4/22, , 159, , 8, 3, 2
2022/4/23, , 93, , 6, 7, 1
2022/4/24, , 50, , 4, 4, 
2022/4/25, , 311, , 6, 7, 2
2022/4/26, , 52, , 9, 7, 
2022/4/27, , 60, , 7, 5, 2
2022/4/28, , 73, , 6, 7, 3
2022/4/29, , 57, , 10, 4, 2
2022/4/30, , 93, , 13, 5, 6
2022/5/1, , 87, , 9, 6, 2
2022/5/2, , 79, , 9, 4, 2
2022/5/3, , 83, , 10, 8, 2
2022/5/4, , 95, , 3, 5, 3
2022/5/5, , 35, , 8, 5, 11
2022/5/6, , 42, , 5, 7, 13
2022/5/7, , 106, , 6, 4, 17
2022/5/8, , 49, , 4, 7, 3
2022/5/9, , 59, , 5, 5, 
2022/5/10, , 49, , 7, 9, 
2022/5/11, , 54, , 5, 7, 3
2022/5/12, , 52, , 5, 2, 2
2022/5/13, , 44, , 6, 4, 1
2022/5/14, , 41, , 9, 2, 2
2022/5/15, , 97, , 7, 1, 1
2022/5/16, , 124, , 8, 3, 4
2022/5/17, , 101, , 10, 1, 2
2022/5/18, , 89, , 9, 1, 2
2022/5/19, , 82, , 8, 6, 2
2022/5/20, , 111, , 8, 3, 1
2022/5/21, , 114, , 5, 1, 1
2022/5/22, , 68, , 7, 2, 2
2022/5/23, , 83, , 4, 4, 3
2022/5/24, , 35, , 9, 3, 21
2022/5/25, , 66, , 8, 1, 16
2022/5/26, , 78, , 8, 2, 10
2022/5/27, , 97, , 5, 1, 4
2022/5/28, , 30, , 7, 3, 3
2022/5/29, , 41, , 8, 7, 4
2022/5/30, , 67, , 6, 1, 3
2022/5/31, , 64, , 11, 2, 2
2022/6/1, , 80, , 7, 8, 3
2022/6/2, , 88, , 7, 2, 3
2022/6/3, , 47, , 4, 1, 2
2022/6/4, , 24, , 6, 3, 
2022/6/5, , 55, , 4, 1, 1
2022/6/6, , 46, , 4, 4, 12
2022/6/7, , 22, , 7, 4, 8
2022/6/8, , 33, , 5, 1, 1
2022/6/9, , 26, , 6, 1, 
2022/6/10, , 26, , 4, 1, 4
2022/6/11, , 20, , 3, 5, 4
2022/6/12, , 26, , 7, 1, 1
2022/6/13, , 59, , 7, 1, 2
2022/6/14, , 59, , 8, 8, 4
2022/6/15, , 53, , 8, 3, 5
2022/6/16, , 62, , 6, 1, 4
2022/6/17, , 41, , 5, 1, 5
2022/6/18, , 43, , 4, , 5
2022/6/19, , 33, , 6, , 2
2022/6/20, , 30, , 6, 1, 2
2022/6/21, , 67, , 5, 1, 3
2022/6/22, , 81, , 6, 1, 13
2022/6/23, , 50, , 9, 2, 23
2022/6/24, , 58, , 6, 1, 10
2022/6/25, , 63, , 5, , 46
2022/6/26, , 31, , , , 
2022/6/30, , 46, , 9, 2, 4
2022/1/3, , 83, , 9, 11, 
2022/1/4, , 72, , 7, 8, 
2022/1/5, , 60, , 7, 7, 
2022/1/6, , 57, , 13, 14, 
2022/1/7, , 83, , 10, 10, 
2022/1/8, , 73, , 13, 18, 
2022/1/9, , 75, , 10, 12, 
2022/1/10, , 75, , 8, 9, 
2022/1/11, , 62, 21, 11, 15, 
2022/1/12, , 73, 11, 7, 10, 
2022/1/13, , 69, 16, 5, 7, 
2022/1/14, , 59, 9, 8, 11, 
2022/1/15, , 78, 6, 9, 18, 
2022/1/16, , 87, 5, 11, 19, 
2022/1/17, , 93, 2, 15, 30, 
2022/1/18, , 113, 16, 4, 6, 
2022/1/19, , 60, 15, 5, 4, 
2022/1/20, , 48, 9, 7, 5, 
2022/1/21, , 70, 13, 4, 4, 
2022/1/22, , 73, 16, 5, 2, 
2022/1/23, , 68, 8, 8, 9, 
2022/1/24, , 97, 8, 8, 15, 
2022/1/25, , 73, 4, 10, 19, 
2022/1/26, , 86, 9, 8, 12, 
2022/1/27, , 74, 14, 6, 9, 
2022/1/28, , 60, 15, 6, 9, 
2022/1/29, , 53, 15, 7, 11, 
2022/1/30, , 72, 7, 12, 17, 
2022/1/31, , 84, 8, 9, 16, 
2022/2/1, , 81, 12, 9, 14, 
2022/2/2, , 84, 14, 9, 10, 
2022/2/3, , 73, 9, 10, 11, 
2022/2/4, , 78, 6, 11, 19, 
2022/2/5, , 87, 7, 10, 15, 
2022/2/6, , 80, 9, 10, 17, 
2022/2/7, , 82, 5, 11, 18, 
2022/2/8, , 80, 13, 7, 5, 
2022/2/9, , 69, 12, 5, 9, 
2022/2/10, , 56, 13, 5, 9, 
2022/2/11, , 55, 13, 6, 2, 
2022/2/12, , 68, 14, 7, 10, 
2022/2/13, , 70, 15, 5, 6, 
2022/2/14, , 71, 87, 8, 11, 
2022/2/15, , 75, , 4, 1, 
2022/2/16, , 83, , 5, 8, 
2022/2/17, , 68, , 5, 9, 
2022/2/18, , 60, , 8, 12, 
2022/2/19, , 73, , 6, 6, 
2022/2/20, , 88, , 5, 8, 
2022/2/21, , 52, , 10, 9, 
2022/2/22, , 74, , 6, 4, 
2022/2/23, , 69, , 7, 12, 
2022/2/24, , 68, , 5, 3, 
2022/2/25, , 52, , 7, 11, 
2022/2/26, , 70, , 5, 4, 
2022/2/27, , 63, , 5, 5, 
2022/2/28, , 73, , , , 
2022/3/13, , 135, , 3, 2, 
2022/3/14, , 36, , 2, 2, 
2022/3/15, , 52, , 4, 5, 
2022/3/16, , 41, , 3, 4, 
2022/3/17, , 63, , 4, 4, 
2022/3/18, , 53, , 4, 1, 
2022/3/19, , 152, , 6, 7, 
2022/3/20, , 59, , 6, 6, 
2022/3/21, , 57, , 4, , 
2022/3/22, , 42, , 6, 7, 
2022/3/23, , 71, , 4, , 
2022/3/24, , 141, , 6, 2, 
2022/3/25, , 72, , 6, 5, 
2022/3/26, , 59, , 7, 4, 
2022/3/27, , 54, , 4, 2, 
2022/3/28, , 49, , 5, , 
2022/3/29, , 37, , 5, 2, 
2022/3/30, , 55, , 5, 5, 
2022/3/31, , 47, , 8, 5, 
2021/10/1, , 53, , , , 
2021/10/5, , 48, 16, 5, , 
2021/10/6, , 53, 19, 3, , 
2021/10/7, , 57, 8, 4, , 
2021/10/8, , 40, , , , 
2021/10/10, , 59, 17, 4, , 
2021/10/11, , 46, 26, 4, , 
2021/10/12, , 49, 14, 6, 2, 
2021/10/13, , 66, 15, 4, 1, 
2021/10/14, , 59, 20, 2, , 
2021/10/15, , 37, 8, 7, 7, 
2021/10/16, , 76, 15, 5, 2, 
2021/10/17, , 70, 15, 5, 2, 
2021/10/18, , 60, 14, 5, 2, 
2021/10/19, , 62, 16, 6, 1, 
2021/10/20, , 76, 13, 5, 1, 
2021/10/21, , 68, 16, 4, 1, 
2021/10/22, , 75, 13, 5, 3, 
2021/10/23, , 76, 12, 7, 4, 
2021/10/24, , 93, 15, 7, 3, 
2021/10/25, , 93, 8, 8, 4, 
2021/10/26, , 87, 14, 6, 2, 
2021/10/27, , 86, 12, 6, 3, 
2021/10/28, , 82, 16, 3, 3, 
2021/10/29, , 63, 5, 9, 11, 
2021/10/30, , 73, 15, 5, 1, 
2021/10/31, , 67, 18, 5, , 
2021/11/1, , 76, 10, 8, 1, 
2021/11/2, , 65, 8, 6, 2, 
2021/11/3, , 67, 15, 2, 2, 
2021/11/4, , 79, 15, 2, 2, 
2021/11/5, , 36, 9, 5, 12, 
2021/11/6, , 61, 8, 7, 10, 
2021/11/7, , 76, 8, 8, 13, 
2021/11/8, , 77, 13, 8, 11, 
2021/11/9, , 80, 12, 7, 6, 
2021/11/10, , 71, 5, 9, 12, 
2021/11/11, , 85, 7, 8, 11, 
2021/11/12, , 83, 8, 9, 13, 
2021/11/13, , 111, 11, 7, 7, 
2021/11/14, , 84, 10, 6, 6, 
2021/11/15, , 85, 12, 5, 7, 
2021/11/16, , 85, 13, 6, 10, 
2021/11/17, , 81, 6, 6, 9, 
2021/11/18, , 75, 15, 2, 2, 
2021/11/19, , 315, , , , 
2021/11/21, , 78, 7, 9, 13, 
2021/11/22, , 75, 10, 8, 14, 
2021/11/23, , 79, 3, 14, 17, 
2021/11/24, , 89, 2, 14, 21, 
2021/11/25, , 96, 11, 8, 12, 
2021/11/26, , 69, 11, 5, 7, 
2021/11/27, , 56, 13, 6, 9, 
2021/11/28, , 113, 8, 10, 13, 
2021/11/29, , 76, 4, 12, 18, 
2021/11/30, , 86, 1, 11, 19, 
2021/12/1, , 81, , 10, 16, 
2021/12/2, , 65, , 13, 19, 
2021/12/3, , 85, , 12, 20, 
2021/12/4, , 91, , 14, 22, 
2021/12/5, , 99, , 11, 16, 
2021/12/6, , 81, , 7, 12, 
2021/12/7, , 75, , 7, 14, 
2021/12/8, , 65, , 10, 16, 
2021/12/9, , 77, , 7, 9, 
2021/12/10, , 47, , 10, 14, 
2021/12/11, , 79, , 13, 16, 
2021/12/12, , 99, , 11, 21, 
2021/12/13, , 81, , 11, 24, 
2021/12/14, , 90, , 7, 14, 
2021/12/15, , 84, , 7, 16, 
2021/12/16, , 62, , 11, 27, 
2021/12/17, , 74, , 15, 37, 
2021/12/18, , 97, , 15, 35, 
2021/12/19, , 89, , 11, 11, 
2021/12/20, , 69, , 10, 10, 
2021/12/21, , 63, , 10, 18, 
2021/12/22, , 88, , 10, 6, 
2021/12/23, , 65, , 9, 6, 
2021/12/24, , 67, , 11, 12, 
2021/12/25, , 78, , 14, 27, 
2021/12/26, , 106, , 14, 21, 
2021/12/27, , 92, , 12, 19, 
2021/12/28, , 88, , 15, 25, 
2021/12/29, , 83, , 16, 32, 
2021/12/30, , 83, , 6, 9, 
2021/12/31, , 54, , 9, 19, 
2022/1/1, , 58, , 10, 15, 
2022/1/2, , 77, , 11, 15, 
2021/7/1, , 15, 12, , 1, 
2021/7/2, , 34, 15, , , 
2021/7/3, , 36, 14, , , 
2021/7/4, , 31, 12, , , 
2021/7/5, , 53, 17, , 1, 
2021/7/6, , 43, 18, 3, 1, 
2021/7/7, , 48, 24, 2, 1, 
2021/7/8, , 55, 16, 1, , 
2021/7/9, , 53, 17, 1, 2, 
2021/7/10, , 45, 20, , , 
2021/7/11, , 43, 20, , , 
2021/7/12, , 41, 20, , , 
2021/7/13, , 44, 11, , 1, 
2021/7/14, , 21, 14, , 1, 
2021/7/15, , 46, 8, , , 
2021/7/16, , 50, , , , 
2021/7/17, , 32, , , , 
2021/7/18, , 37, , , , 
2021/7/19, , 42, , , , 
2021/7/20, , 56, 7, , , 
2021/7/21, , 62, 26, , , 
2021/7/22, , 28, 19, 3, , 
2021/7/23, , 46, 20, 3, , 
2021/7/24, , 56, 20, 2, , 
2021/7/25, , 42, 18, 2, , 
2021/7/26, , 34, 23, 2, , 
2021/7/27, , 40, 25, 3, , 
2021/7/28, , 47, 26, 2, , 
2021/7/29, , 36, 23, 2, , 
2021/7/30, , 32, 20, , , 
2021/7/31, , 28, 24, 2, , 
2021/8/1, , 59, 24, 2, , 
2021/8/2, , 46, 19, 2, , 
2021/8/3, , 26, 21, , , 
2021/8/4, , 60, 19, , , 
2021/8/5, , 73, 22, , , 
2021/8/6, , 34, 26, , , 
2021/8/7, , 50, 17, , , 
2021/8/8, , 49, 28, , , 
2021/8/9, , 74, 23, , , 
2021/8/10, , 100, 29, 3, , 
2021/8/11, , 79, 34, 2, , 
2021/8/12, , 67, 27, 2, 3, 
2021/8/13, , 48, 26, 2, , 
2021/8/14, , 23, 24, 2, , 
